game_id,team1_id,team2_id,team1_won,kill_diff,dragon_diff,rift_herald_diff,tower_diff,grub_diff,first_blood,first_dragon,first_herald
33350,366,450,1,1,0,0,0,-3,team1,none,none
33351,366,450,1,0,0,0,0,-3,none,none,none
33352,6,50,0,-4,0,0,0,0,team1,none,none
33353,6,50,0,-3,0,0,0,2,team2,none,none
33354,88,366,1,3,0,0,0,-1,team1,none,none
33355,88,366,0,3,0,0,0,3,team1,none,none
33356,88,366,0,-1,0,0,0,3,team2,none,none
33357,86,767,0,-1,0,0,0,-5,team2,none,none
33358,86,767,1,0,0,0,0,-3,team2,none,none
33359,86,767,1,0,0,0,0,3,team1,none,none
33360,87,450,1,1,0,0,0,-1,team1,none,none
33361,87,450,0,-1,0,0,0,3,team2,none,none
33362,87,450,0,-2,0,0,0,4,team2,none,none
33363,50,366,1,-3,0,0,0,3,team2,none,none
33364,50,366,0,-3,0,0,0,3,team2,none,none
33365,50,366,1,5,0,0,0,-2,team1,none,none
33366,50,366,1,2,0,0,1,-2,team1,none,none
33367,86,88,0,0,0,0,0,-1,team2,none,none
33368,86,88,0,2,0,0,0,1,team1,none,none
33369,6,450,0,-1,0,0,0,0,team2,none,none
33370,6,450,1,2,0,0,0,-3,team1,none,none
33371,6,450,1,2,0,0,0,1,team1,none,none
33372,6,88,0,0,0,0,0,3,team2,none,none
33373,6,88,1,4,0,0,0,1,team1,none,none
33374,6,88,1,1,0,0,0,-3,team2,none,none
33375,6,88,1,-2,0,0,0,-3,team2,none,none
33376,6,366,0,0,0,0,0,-3,none,none,none
33377,6,366,0,0,0,0,0,-1,none,none,none
33378,6,366,1,2,0,0,0,-3,team1,none,none
33379,6,366,1,-1,0,0,0,3,team2,none,none
33380,6,366,1,2,0,0,0,5,team1,none,none
33381,6,50,1,3,0,0,-1,-3,team1,none,none
33382,6,50,0,0,0,0,-1,3,team1,none,none
33383,6,50,0,1,0,0,0,-3,team2,none,none
33384,6,50,0,-1,0,0,0,3,team2,none,none
33385,806,807,1,2,0,0,0,3,team1,none,none
33386,806,807,0,1,0,0,0,1,team1,none,none
33387,806,807,1,2,0,0,0,-3,team1,none,none
33388,806,807,0,1,0,0,0,3,team1,none,none
33389,806,807,1,-2,0,0,0,-3,team2,none,none
33390,808,809,0,1,0,0,0,3,team1,none,none
33391,808,809,0,-2,0,0,0,3,team1,none,none
33392,808,809,0,1,0,0,0,-3,team2,none,none
33393,726,728,0,0,0,0,0,1,none,none,none
33394,726,728,0,-4,0,0,0,-3,team2,none,none
33395,726,728,1,0,0,0,0,1,team2,none,none
33396,726,728,0,-3,0,0,0,1,team2,none,none
33397,806,809,1,2,0,0,0,-3,team1,none,none
33398,806,809,0,-3,0,0,0,3,team2,none,none
33399,806,809,1,-1,0,0,0,3,team1,none,none
33400,806,809,0,0,0,0,0,3,team2,none,none
33401,806,809,0,0,0,0,0,3,none,none,none
33402,726,809,0,1,0,0,0,-3,team2,none,none
33403,726,809,1,3,0,0,0,-3,team1,none,none
33404,726,809,0,1,0,0,0,-1,team2,none,none
33405,726,809,0,-2,0,0,0,-3,team2,none,none
33406,728,809,0,-1,0,0,0,1,team2,none,none
33407,728,809,0,-4,0,0,0,-3,team2,none,none
33408,728,809,1,2,0,0,0,3,team1,none,none
33409,728,809,0,-4,0,0,0,-3,team1,none,none
33410,87,89,1,-1,0,0,0,-3,team2,none,none
33411,685,762,1,3,0,0,0,-3,team1,none,none
33412,685,762,1,-2,0,0,0,2,team2,none,none
33413,685,762,0,-4,0,0,0,1,team2,none,none
33414,687,689,1,-1,0,0,0,3,team2,none,none
33415,687,689,0,0,0,0,0,-3,none,none,none
33416,687,689,0,-2,0,0,0,-3,team1,none,none
33417,687,689,1,0,0,0,0,3,team1,none,none
33418,687,689,1,2,0,0,0,3,team2,none,none
33419,685,689,0,-1,0,0,0,-3,team2,none,none
33420,685,689,1,1,0,0,0,-1,team1,none,none
33421,685,689,0,1,0,0,0,-1,team1,none,none
33422,685,689,0,-7,0,0,0,-6,team2,none,none
33423,685,762,1,-1,0,0,0,3,team2,none,none
33424,687,689,1,-1,0,0,0,3,team2,none,none
33425,687,689,1,-2,0,0,0,-3,team2,none,none
33426,687,689,1,-1,0,0,0,-3,team2,none,none
33427,49,781,0,-2,0,0,0,-3,team2,none,none
33428,49,781,0,2,0,0,0,3,team1,none,none
33429,111,553,1,3,0,0,0,-3,team1,none,none
33430,111,553,1,-3,0,0,0,-3,team1,none,none
33431,49,553,1,1,0,0,0,3,team1,none,none
33432,49,553,0,2,0,0,0,3,team2,none,none
33433,49,553,1,-2,0,0,0,4,team1,none,none
33434,49,553,1,5,0,0,0,-1,team1,none,none
33435,111,781,1,1,0,0,0,1,team2,none,none
33436,111,781,0,-2,0,0,0,-3,team2,none,none
33437,111,781,0,-3,0,0,0,-3,team1,none,none
33438,111,781,0,2,0,0,0,-3,team1,none,none
33439,49,111,1,2,0,0,0,-1,team2,none,none
33440,49,111,1,-3,0,0,0,3,team2,none,none
33441,49,111,1,0,0,0,0,0,team2,none,none
33442,49,781,1,4,0,0,0,3,team1,none,none
33443,49,781,0,-3,0,0,0,1,team1,none,none
33444,49,781,1,-1,0,0,0,2,team2,none,none
33445,49,781,1,0,0,0,0,-3,team1,none,none
33446,212,689,0,-2,0,0,0,3,team1,none,none
33447,725,772,0,-1,0,0,0,-3,team1,none,none
33448,212,725,0,-2,0,0,0,-1,team2,none,none
33449,689,772,1,-2,0,0,-1,3,team2,none,none
33450,689,725,0,0,0,0,0,1,team1,none,none
33451,212,772,0,2,0,0,0,3,team1,none,none
33452,327,422,0,-2,0,0,0,-1,team2,none,none
33453,698,796,0,-3,0,0,0,-3,team2,none,none
33454,327,796,1,0,0,0,0,1,team1,none,none
33455,422,698,0,-2,0,0,0,5,team2,none,none
33456,327,698,0,-4,0,0,0,-3,team2,none,none
33457,422,796,0,-3,0,0,0,-3,team1,none,none
33458,332,800,1,1,0,0,0,-3,team2,none,none
33459,473,714,1,1,0,0,0,-3,team2,none,none
33460,332,714,1,-1,0,0,0,-3,team2,none,none
33461,473,800,0,-1,0,0,0,1,team2,none,none
33462,714,800,1,-2,0,0,0,-3,team2,none,none
33463,332,473,0,2,0,0,0,3,team1,none,none
33464,669,687,0,3,0,0,0,3,team2,none,none
33465,404,716,1,1,0,0,0,3,team1,none,none
33466,404,687,0,-3,0,0,0,-3,team2,none,none
33467,669,716,0,-6,0,0,0,-3,team1,none,none
33468,404,669,0,-1,0,0,0,-3,team2,none,none
33469,687,716,0,-5,0,0,0,-3,team2,none,none
33470,669,687,0,0,0,0,0,3,team1,none,none
33471,404,716,0,-1,0,0,0,3,team2,none,none
33472,669,716,0,-1,0,0,0,1,team2,none,none
33473,404,687,0,4,0,0,1,-1,team2,none,none
33474,687,716,1,-2,0,0,0,-3,team2,none,none
33475,404,669,1,-1,0,0,0,-3,team2,none,none
33476,714,800,1,0,0,0,0,3,none,none,none
33477,332,473,1,3,0,0,0,2,team1,none,none
33478,473,800,1,1,0,0,0,1,team1,none,none
33479,332,714,1,1,0,0,0,1,team1,none,none
33480,332,800,1,2,0,0,0,3,team1,none,none
33481,473,714,1,1,0,0,0,-2,team1,none,none
33482,327,698,0,0,0,0,0,3,none,none,none
33483,422,796,0,3,0,0,0,1,team1,none,none
33484,422,698,1,1,0,0,0,-3,team1,none,none
33485,327,796,0,1,0,0,0,-3,team1,none,none
33486,327,422,0,-1,0,0,0,3,team1,none,none
33487,698,796,0,0,0,0,0,-3,team1,none,none
33488,689,725,1,1,0,0,0,0,team1,none,none
33489,212,772,0,-2,0,0,0,3,team2,none,none
33490,689,772,0,-1,0,0,0,-1,team2,none,none
33491,212,725,0,-5,0,0,0,3,team2,none,none
33492,212,689,0,-1,0,0,0,-3,team2,none,none
33493,725,772,0,-5,0,0,0,-3,team2,none,none
33494,332,689,0,-1,0,0,0,-3,none,none,none
33495,332,689,0,-1,0,0,0,3,team2,none,none
33496,422,687,0,-1,0,0,0,-3,team2,none,none
33497,422,687,0,-2,0,0,0,-3,team2,none,none
33498,473,772,0,-1,0,0,0,-3,team2,none,none
33499,473,772,1,2,0,0,0,2,team2,none,none
33500,473,772,0,1,0,0,0,0,team1,none,none
33501,716,796,1,-2,0,0,0,-3,team2,none,none
33502,716,796,0,0,0,0,0,3,team1,none,none
33503,716,796,0,-4,0,0,0,-3,team2,none,none
33504,703,810,1,4,0,0,0,3,team1,none,none
33505,703,810,1,5,0,0,0,-3,team1,none,none
33506,749,811,1,2,0,0,0,1,team1,none,none
33507,749,811,1,0,0,0,0,3,team2,none,none
33508,700,812,1,3,0,0,0,-3,team1,none,none
33509,700,812,1,0,0,0,0,3,team2,none,none
33510,813,814,1,0,0,0,0,-3,team1,none,none
33511,813,814,1,1,0,0,0,-3,team1,none,none
33512,703,749,1,-1,0,0,0,3,team2,none,none
33513,703,749,1,2,0,0,0,1,team1,none,none
33514,703,749,1,1,0,0,0,3,team1,none,none
33515,700,815,1,-1,0,0,0,-3,team1,none,none
33516,700,815,1,-2,0,0,0,-1,team2,none,none
33517,700,815,1,2,0,0,0,-3,team1,none,none
33518,422,698,1,5,0,0,0,3,team1,none,none
33519,286,689,0,3,0,0,0,3,team2,none,none
33520,166,635,1,0,0,0,-1,-3,team2,none,none
33521,166,286,1,0,0,0,0,3,team2,none,none
33522,635,689,0,5,0,0,1,-3,team1,none,none
33523,166,689,0,0,0,0,0,-1,team1,none,none
33524,286,635,0,3,0,0,0,3,none,none,none
33525,128,679,0,1,0,0,0,-1,team2,none,none
33526,360,796,1,1,0,0,0,3,team1,none,none
33527,128,360,1,0,0,0,-2,0,team1,none,none
33528,679,796,0,-1,0,0,0,-5,team1,none,none
33529,360,679,1,0,0,0,0,-2,team1,none,none
33530,128,796,1,-2,0,0,0,3,team2,none,none
33531,128,679,1,0,0,0,0,3,team2,none,none
33532,360,796,1,2,0,0,-1,-6,team1,none,none
33533,679,796,1,0,0,0,0,-1,team1,none,none
33534,128,360,1,1,0,0,0,-3,team1,none,none
33535,128,796,1,5,0,0,-1,-3,team1,none,none
33536,360,679,1,1,0,0,0,3,team1,none,none
33537,286,689,0,-1,0,0,-1,5,team2,none,none
33538,166,635,0,1,0,0,0,-6,team1,none,none
33539,635,689,1,1,0,0,-1,-3,team2,none,none
33540,166,286,1,-3,0,0,0,3,team2,none,none
33541,286,635,0,0,0,0,0,-1,team1,none,none
33542,166,689,1,1,0,0,1,3,team1,none,none
33543,677,687,0,3,0,0,0,4,team2,none,none
33544,462,563,1,2,0,0,0,4,team1,none,none
33545,462,677,1,0,0,0,0,2,team1,none,none
33546,563,687,1,0,0,0,0,3,team1,none,none
33547,563,677,0,0,0,0,0,-3,team1,none,none
33548,462,687,0,4,0,0,0,-3,team1,none,none
33549,462,563,1,-1,0,0,0,-4,team2,none,none
33550,677,687,0,-1,0,0,0,3,team1,none,none
33551,563,687,0,-2,0,0,0,-3,team2,none,none
33552,462,687,1,3,0,0,0,3,team1,none,none
33553,563,677,1,4,0,0,0,3,team1,none,none
33554,462,677,1,-2,0,0,0,5,team1,none,none
33555,459,696,1,2,0,0,0,5,team1,none,none
33556,772,792,1,2,0,0,0,3,team1,none,none
33557,772,792,0,0,0,0,0,4,none,none,none
33558,459,696,0,-1,0,0,0,1,team2,none,none
33559,696,792,1,0,0,0,0,3,team1,none,none
33560,696,792,1,2,0,0,0,3,team1,none,none
33561,459,772,1,2,0,0,0,-1,team2,none,none
33562,459,772,1,0,0,0,0,3,team1,none,none
33563,459,792,1,2,0,0,0,5,team2,none,none
33564,696,772,1,2,0,0,1,-3,none,none,none
33565,696,772,0,2,0,0,0,-3,team1,none,none
33566,459,792,1,1,0,0,0,3,team1,none,none
33567,128,166,1,1,0,0,0,6,team2,none,none
33568,128,166,0,-3,0,0,0,-3,team2,none,none
33569,128,166,0,-1,0,0,0,3,team2,none,none
33570,128,166,1,4,0,0,0,-3,team1,none,none
33571,128,166,0,0,0,0,0,-1,none,none,none
33572,462,696,1,3,0,0,0,3,team1,none,none
33573,462,696,1,6,0,0,0,2,team1,none,none
33574,462,696,1,1,0,0,0,1,team2,none,none
33575,459,687,0,4,0,0,0,-3,team1,none,none
33576,459,687,1,-1,0,0,0,-1,team2,none,none
33577,459,687,1,2,0,0,0,-2,team2,none,none
33578,459,687,1,1,0,0,0,-3,team1,none,none
33579,360,689,1,3,0,0,0,-3,team1,none,none
33580,360,689,1,1,0,0,0,-2,team1,none,none
33581,360,689,0,-1,0,0,0,3,team2,none,none
33582,360,689,0,0,0,0,-2,-2,team2,none,none
33583,360,689,0,0,0,0,0,-1,team2,none,none
33584,166,462,0,-1,0,0,0,3,team1,none,none
33585,166,462,0,-2,0,0,0,1,team1,none,none
33586,166,462,1,-1,0,0,1,3,team2,none,none
33587,166,462,1,-3,0,0,0,3,team2,none,none
33588,166,462,1,3,0,0,0,3,team1,none,none
33589,459,689,0,-1,0,0,0,-3,team2,none,none
33590,459,689,1,1,0,0,0,4,team1,none,none
33591,459,689,1,-2,0,0,0,-1,team1,none,none
33592,459,689,1,2,0,0,0,-1,team1,none,none
33593,166,459,0,-7,0,0,0,-3,team2,none,none
33594,166,459,0,-12,0,0,0,-3,team2,none,none
33595,166,459,1,2,0,0,0,3,team1,none,none
33596,166,459,0,-3,0,0,0,-3,team2,none,none
33597,84,389,1,1,0,0,1,0,team1,none,none
33598,84,389,1,0,0,0,0,0,team2,none,none
33599,100,206,0,1,0,0,-1,0,team1,none,none
33600,100,206,1,0,0,0,0,0,none,none,none
33601,100,206,1,0,0,0,0,0,team1,none,none
33602,84,100,1,1,0,0,0,0,team2,none,none
33603,84,100,1,6,0,0,1,0,team2,none,none
33604,206,389,1,0,0,0,0,0,team2,none,none
33605,206,389,1,2,0,0,0,0,team1,none,none
33606,100,206,0,0,0,0,0,0,none,none,none
33607,100,206,0,-3,0,0,-1,0,team2,none,none
33608,62,342,1,0,0,0,0,0,team1,none,none
33609,62,342,1,0,0,0,0,0,team1,none,none
33610,6,49,1,4,0,0,0,0,team1,none,none
33611,6,49,1,6,0,0,0,0,team1,none,none
33612,6,62,0,3,0,0,0,0,team1,none,none
33613,6,62,1,4,0,0,0,0,team1,none,none
33614,6,62,0,-1,0,0,0,0,team1,none,none
33615,49,342,0,-2,0,0,0,0,team2,none,none
33616,49,342,1,1,0,0,0,0,team1,none,none
33617,49,342,1,1,0,0,0,0,team1,none,none
33618,6,49,1,2,0,0,1,0,team1,none,none
33619,6,49,1,-1,0,0,0,0,team2,none,none
33620,635,689,0,0,0,0,-1,-3,team1,none,none
33621,166,689,0,-2,0,0,-1,-1,team2,none,none
33622,6,75,0,-2,0,0,0,0,team2,none,none
33623,6,75,0,-1,0,0,0,0,team2,none,none
33624,6,75,0,-2,0,0,0,0,team2,none,none
33625,46,62,0,-2,0,0,0,0,team1,none,none
33626,46,62,0,-2,0,0,0,0,team1,none,none
33627,46,62,0,-2,0,0,0,0,team1,none,none
33628,50,84,0,4,0,0,0,0,team1,none,none
33629,50,84,1,0,0,0,0,0,none,none,none
33630,50,84,1,3,0,0,0,0,team2,none,none
33631,50,84,0,0,0,0,0,0,none,none,none
33632,50,84,0,2,0,0,0,0,team1,none,none
33633,64,206,1,0,0,0,0,0,team1,none,none
33634,64,206,0,4,0,0,0,0,team1,none,none
33635,64,206,1,-2,0,0,0,0,team2,none,none
33636,64,206,0,0,0,0,-1,0,team1,none,none
33637,64,206,1,2,0,0,0,0,team1,none,none
33638,6,46,0,-2,0,0,0,0,team2,none,none
33639,6,46,1,1,0,0,0,0,team1,none,none
33640,6,46,0,-2,0,0,0,0,team2,none,none
33641,6,46,0,0,0,0,1,0,team1,none,none
33642,50,206,1,-2,0,0,0,0,team2,none,none
33643,50,206,1,3,0,0,0,0,none,none,none
33644,50,206,1,4,0,0,0,0,team1,none,none
33645,62,75,0,-3,0,0,0,0,team2,none,none
33646,62,75,0,0,0,0,0,0,team1,none,none
33647,62,75,1,4,0,0,0,0,team1,none,none
33648,62,75,1,3,0,0,0,0,team1,none,none
33649,62,75,0,4,0,0,0,0,team1,none,none
33650,64,84,1,4,0,0,0,0,team1,none,none
33651,64,84,0,0,0,0,0,0,team1,none,none
33652,64,84,1,0,0,0,0,0,team2,none,none
33653,64,84,1,0,0,0,0,0,none,none,none
33654,46,84,0,-3,0,0,0,0,team2,none,none
33655,46,84,0,2,0,0,0,0,team1,none,none
33656,46,84,1,-1,0,0,-1,0,none,none,none
33657,46,84,0,-2,0,0,0,0,team2,none,none
33658,50,62,1,3,0,0,0,0,team1,none,none
33659,50,62,1,2,0,0,0,0,team1,none,none
33660,50,62,1,2,0,0,0,0,team2,none,none
33661,50,84,0,-1,0,0,0,0,team2,none,none
33662,50,84,0,3,0,0,0,0,team2,none,none
33663,50,84,0,2,0,0,0,0,team1,none,none
33664,64,84,1,0,0,0,0,0,team2,none,none
33665,64,84,0,-2,0,0,0,0,team1,none,none
33666,64,84,1,0,0,0,0,0,team2,none,none
33667,64,84,0,2,0,0,0,0,team1,none,none
33668,64,84,1,1,0,0,0,0,team2,none,none
33669,64,75,1,-1,0,0,0,0,team1,none,none
33670,64,75,0,-3,0,0,0,0,team2,none,none
33671,64,75,0,-5,0,0,0,0,team2,none,none
33672,64,75,0,2,0,0,0,0,team1,none,none
33673,64,75,0,2,0,0,0,0,team1,none,none
33674,64,75,0,-2,0,0,0,0,team2,none,none
33675,64,75,1,0,0,0,0,0,team1,none,none
33676,64,75,0,-1,0,0,0,0,team2,none,none
33677,450,767,1,1,0,0,0,3,team1,none,none
33678,87,89,1,0,0,0,0,-3,team1,none,none
33679,88,366,0,0,0,0,0,3,team1,none,none
33680,50,86,1,1,0,0,0,-1,team2,none,none
33681,6,766,1,-4,0,0,0,-3,team2,none,none
33682,366,450,1,-1,0,0,0,3,team2,none,none
33683,88,89,0,2,0,0,0,1,team1,none,none
33684,86,766,0,1,0,0,0,-3,team1,none,none
33685,6,767,1,1,0,0,0,3,team1,none,none
33686,50,87,0,-2,0,0,0,1,team2,none,none
33687,6,88,1,0,0,0,0,-1,team2,none,none
33688,87,767,1,-2,0,0,0,-3,team2,none,none
33689,50,366,0,0,0,0,0,-3,team2,none,none
33690,89,766,0,0,0,0,0,1,team2,none,none
33691,86,450,1,2,0,0,0,-3,team1,none,none
33692,87,366,1,0,0,0,0,-3,team2,none,none
33693,6,89,1,1,0,0,0,-3,team2,none,none
33694,86,88,0,-3,0,0,0,-1,team2,none,none
33695,450,766,1,1,0,0,0,3,team1,none,none
33696,50,767,1,-1,0,0,0,-3,team2,none,none
33697,88,450,1,3,0,0,0,-3,team1,none,none
33698,50,89,1,0,0,0,0,-3,team1,none,none
33699,86,767,0,0,0,0,0,-3,team1,none,none
33700,6,87,1,-1,0,0,0,-1,none,none,none
33701,366,766,1,1,0,0,0,3,team1,none,none
33702,89,366,0,-2,0,0,0,-3,team2,none,none
33703,87,450,1,3,0,0,0,3,team2,none,none
33704,88,767,0,0,0,0,0,-1,team1,none,none
33705,50,766,1,5,0,0,0,3,team1,none,none
33706,6,86,1,1,0,0,0,1,team1,none,none
33707,89,450,1,3,0,0,0,-3,team1,none,none
33708,366,767,1,-1,0,0,0,-1,team2,none,none
33709,6,50,0,1,0,0,0,3,team2,none,none
33710,86,87,0,-1,0,0,0,-3,team1,none,none
33711,88,766,0,-1,0,0,0,-1,team1,none,none
33712,6,450,0,-3,0,0,0,-3,none,none,none
33713,89,767,0,1,0,0,0,3,team1,none,none
33714,50,88,1,2,0,0,0,-3,team1,none,none
33715,87,766,1,-1,0,0,0,3,team2,none,none
33716,86,366,0,-1,0,0,0,1,team2,none,none
33717,87,88,1,2,0,0,0,3,team1,none,none
33718,86,89,1,1,0,0,0,3,team1,none,none
33719,6,366,0,-1,0,0,0,-3,team2,none,none
33720,50,450,1,-2,0,0,0,1,team1,none,none
33721,766,767,1,3,0,0,0,3,team1,none,none
33722,773,775,0,2,0,0,0,-1,team1,none,none
33723,592,596,1,1,0,0,0,-2,team1,none,none
33724,143,457,0,0,0,0,0,-3,team2,none,none
33725,563,635,0,1,0,0,0,-1,team2,none,none
33726,140,583,0,-1,0,0,0,-1,none,none,none
33727,563,583,0,0,0,0,0,-3,team2,none,none
33728,596,773,1,1,0,0,0,1,team1,none,none
33729,592,635,0,0,0,0,0,-3,team2,none,none
33730,140,143,1,1,0,0,0,-3,team1,none,none
33731,457,775,1,2,0,0,0,-3,team1,none,none
33732,143,596,1,-3,0,0,0,3,team1,none,none
33733,457,635,1,1,0,0,0,-3,team2,none,none
33734,140,563,0,4,0,0,0,-3,team1,none,none
33735,583,775,1,1,0,0,0,3,team1,none,none
33736,592,773,0,3,0,0,0,0,team1,none,none
33737,583,596,1,0,0,0,0,3,team2,none,none
33738,140,457,1,-1,0,0,0,3,team2,none,none
33739,592,775,0,0,0,0,0,-3,team1,none,none
33740,143,635,1,2,0,0,0,-3,team1,none,none
33741,563,773,0,-2,0,0,0,3,team2,none,none
33742,140,775,1,2,0,0,0,1,team1,none,none
33743,583,592,1,-1,0,0,0,1,team2,none,none
33744,457,596,1,-1,0,0,0,0,team1,none,none
33745,143,563,1,2,0,0,0,3,team1,none,none
33746,635,773,1,-1,0,0,0,3,team2,none,none
33747,583,635,1,4,0,0,0,3,team2,none,none
33748,143,775,1,-6,0,0,0,3,team2,none,none
33749,563,592,1,2,0,0,0,3,team1,none,none
33750,140,596,1,1,0,0,0,3,team1,none,none
33751,457,773,1,1,0,0,0,3,team2,none,none
33752,140,773,0,-4,0,0,0,3,team2,none,none
33753,563,596,1,0,0,0,0,3,none,none,none
33754,143,583,0,0,0,0,0,-3,team2,none,none
33755,635,775,1,1,0,0,0,3,team1,none,none
33756,457,592,0,-3,0,0,0,-2,team2,none,none
33757,143,592,1,-1,0,0,0,1,team2,none,none
33758,140,635,0,-1,0,0,0,-3,team2,none,none
33759,457,563,1,-3,0,0,0,0,team2,none,none
33760,596,775,0,-4,0,0,0,1,team2,none,none
33761,583,773,1,0,0,0,-1,3,none,none,none
33762,596,635,0,-1,0,0,0,-3,team2,none,none
33763,563,775,1,3,0,0,0,-3,team1,none,none
33764,457,583,0,0,0,0,1,-3,none,none,none
33765,143,773,1,2,0,0,0,-3,team1,none,none
33766,140,592,1,1,0,0,0,3,team1,none,none
33767,592,596,0,-1,0,0,0,-1,team1,none,none
33768,143,457,0,-3,0,0,0,-2,team2,none,none
33769,140,583,1,-2,0,0,1,-3,team2,none,none
33770,563,635,0,4,0,0,0,3,team1,none,none
33771,773,775,0,0,0,0,0,-3,none,none,none
33772,457,775,1,2,0,0,0,1,team2,none,none
33773,592,635,0,-3,0,0,0,-3,team2,none,none
33774,563,583,0,2,0,0,0,-3,team1,none,none
33775,140,143,0,2,0,0,0,-3,team1,none,none
33776,596,773,1,-3,0,0,0,-3,team2,none,none
33777,143,596,1,1,0,0,0,3,team1,none,none
33778,457,635,1,0,0,0,0,3,team2,none,none
33779,140,563,1,1,0,0,0,-3,team1,none,none
33780,583,775,0,-3,0,0,0,-3,team2,none,none
33781,592,773,0,-3,0,0,0,0,team2,none,none
33782,583,596,0,0,0,0,0,-3,none,none,none
33783,140,457,0,0,0,0,0,-3,team1,none,none
33784,592,775,0,2,0,0,0,-3,team1,none,none
33785,143,635,0,1,0,0,0,-1,team1,none,none
33786,563,773,0,-2,0,0,0,-3,team2,none,none
33787,140,775,1,0,0,0,0,-3,team2,none,none
33788,583,592,1,-2,0,0,0,3,team2,none,none
33789,457,596,1,2,0,0,0,3,team1,none,none
33790,143,563,1,0,0,0,0,-3,none,none,none
33791,635,773,1,3,0,0,0,-3,team1,none,none
33792,583,635,0,-1,0,0,0,-3,team2,none,none
33793,143,775,1,1,0,0,0,-3,team1,none,none
33794,563,592,1,3,0,0,0,-1,team1,none,none
33795,140,596,1,0,0,0,0,0,none,none,none
33796,457,773,0,-2,0,0,0,-3,team1,none,none
33797,140,773,0,-6,0,0,0,3,team2,none,none
33798,563,596,1,1,0,0,0,3,team1,none,none
33799,143,583,1,0,0,0,0,-3,team1,none,none
33800,635,775,1,1,0,0,0,3,team1,none,none
33801,457,592,1,1,0,0,0,-3,team1,none,none
33802,143,592,1,0,0,0,0,3,team1,none,none
33803,140,635,0,-4,0,0,0,3,team2,none,none
33804,457,563,1,4,0,0,0,3,team1,none,none
33805,596,775,0,-2,0,0,0,-3,team1,none,none
33806,583,773,0,-5,0,0,0,-1,team2,none,none
33807,596,635,1,0,0,0,0,-1,team1,none,none
33808,563,775,1,2,0,0,0,3,team2,none,none
33809,457,583,0,0,0,0,0,3,team1,none,none
33810,143,773,0,-3,0,0,0,3,team2,none,none
33811,140,592,1,1,0,0,0,0,team2,none,none
33812,467,711,1,3,0,0,0,-3,team1,none,none
33813,27,395,1,-1,0,0,0,-3,team2,none,none
33814,477,816,1,5,0,0,0,3,team1,none,none
33815,404,422,0,3,0,0,0,-3,team1,none,none
33816,27,816,0,0,0,0,0,-1,team1,none,none
33817,477,711,1,2,0,0,0,3,team1,none,none
33818,422,467,1,1,0,0,0,3,team1,none,none
33819,395,404,1,-1,0,0,0,-1,team1,none,none
33820,711,816,0,0,0,0,0,3,none,none,none
33821,404,477,1,2,0,0,0,3,team1,none,none
33822,27,467,1,0,0,0,0,-3,team1,none,none
33823,395,422,1,2,0,0,0,-3,team1,none,none
33824,395,816,1,-2,0,0,0,-1,team1,none,none
33825,404,467,1,1,0,0,0,-3,team1,none,none
33826,27,711,1,1,0,0,0,-3,team1,none,none
33827,422,477,1,-6,0,0,0,3,team1,none,none
33828,395,467,0,1,0,0,0,-3,team1,none,none
33829,422,816,1,7,0,0,0,-1,team1,none,none
33830,27,477,0,0,0,0,0,3,none,none,none
33831,404,711,1,7,0,0,0,1,team1,none,none
33832,467,477,0,-2,0,0,0,-3,team2,none,none
33833,395,711,0,-3,0,0,0,3,team2,none,none
33834,404,816,1,5,0,0,0,3,team1,none,none
33835,27,422,0,1,0,0,0,-3,team2,none,none
33836,395,477,0,-1,0,0,0,-3,team2,none,none
33837,467,816,0,1,0,0,0,-3,team2,none,none
33838,422,711,1,0,0,0,0,3,team1,none,none
33839,27,404,1,-1,0,0,0,1,team2,none,none
33840,467,711,1,1,0,0,0,1,team2,none,none
33841,27,395,0,0,0,0,0,3,none,none,none
33842,477,816,0,-1,0,0,0,-2,team2,none,none
33843,404,422,0,1,0,0,0,3,team1,none,none
33844,27,816,1,2,0,0,0,3,team1,none,none
33845,477,711,1,-2,0,0,0,3,team2,none,none
33846,422,467,1,1,0,0,0,3,team1,none,none
33847,395,404,0,-1,0,0,0,3,team2,none,none
33848,711,816,0,2,0,0,0,3,team1,none,none
33849,404,477,1,-1,0,0,0,-1,team2,none,none
33850,27,467,1,0,0,0,0,-3,team2,none,none
33851,395,422,0,-2,0,0,0,-3,team1,none,none
33852,395,816,1,0,0,0,0,-1,none,none,none
33853,404,467,1,0,0,0,0,3,team2,none,none
33854,27,711,1,-1,0,0,0,-3,team2,none,none
33855,422,477,1,2,0,0,0,3,team1,none,none
33856,395,467,0,2,0,0,0,3,team1,none,none
33857,422,816,1,6,0,0,0,3,team1,none,none
33858,27,477,0,-1,0,0,0,3,team2,none,none
33859,404,711,1,2,0,0,0,-3,team1,none,none
33860,467,477,1,0,0,0,0,3,team2,none,none
33861,395,711,1,4,0,0,0,3,team1,none,none
33862,404,816,1,7,0,0,0,-3,team1,none,none
33863,27,422,0,-3,0,0,0,-3,team2,none,none
33864,395,477,1,0,0,0,0,3,none,none,none
33865,467,816,0,-1,0,0,0,-3,team2,none,none
33866,422,711,1,1,0,0,0,-3,team1,none,none
33867,27,404,0,-1,0,0,0,1,team2,none,none
33868,92,459,0,4,0,0,1,-3,team1,none,none
33869,128,129,0,0,0,0,0,-3,team1,none,none
